"","x"
"8139","3"
"8140","9"
"8141","1"
"8142","5"
"8143","4"
"8144","9"
"8145","5"
"8146","8"
"8147","5"
"8148","2"
"8149","3"
"8150","1"
"8151","3"
"8152","6"
"8153","3"
"8154","4"
"8155","6"
"8156","5"
"8157","4"
"8158","8"
"8159","1"
"8160","2"
"8161","9"
"8162","5"
"8163","6"
"8164","6"
"8165","3"
"8166","8"
"8167","5"
"8168","5"
"8169","6"
"8170","8"
"8171","3"
"8172","4"
"8173","3"
"8174","1"
"8175","4"
"8176","4"
"8177","5"
"8178","6"
"8179","3"
"8180","1"
"8181","6"
"8182","4"
"8183","6"
"8184","6"
"8185","8"
"8186","5"
"8187","2"
"8188","6"
"8189","1"
"8190","4"
"8191","6"
"8192","2"
"8193","3"
"8194","1"
"8195","8"
"8196","4"
"8197","9"
"8198","1"
"8199","2"
"8200","8"
"8201","3"
"8202","2"
"8203","9"
"8204","4"
"8205","8"
"8206","4"
"8207","9"
"8208","1"
"8209","6"
"8210","8"
"8211","9"
"8212","4"
"8213","1"
"8214","2"
"8215","9"
"8216","8"
"8217","3"
"8218","1"
"8219","1"
"8220","1"
"8221","3"
"8222","5"
"8223","2"
"8224","5"
"8225","9"
"8226","1"
"8227","7"
"8228","6"
"8229","2"
"8230","4"
"8231","6"
"8232","5"
"8233","4"
"8234","6"
"8235","9"
"8236","6"
"8237","7"
"8238","4"
"8239","1"
"8240","2"
"8241","4"
"8242","2"
"8243","4"
"8244","5"
"8245","5"
"8246","3"
"8247","9"
"8248","4"
"8249","8"
"8250","9"
"8251","2"
"8252","8"
"8253","5"
"8254","1"
"8255","6"
"8256","5"
"8257","5"
"8258","3"
"8259","3"
"8260","8"
"8261","1"
"8262","5"
"8263","9"
"8264","1"
"8265","4"
"8266","4"
"8267","5"
"8268","5"
"8269","8"
"8270","1"
"8271","3"
"8272","2"
"8273","7"
"8274","2"
"8275","3"
"8276","3"
"8277","6"
"8278","3"
"8279","2"
"8280","2"
"8281","4"
"8282","5"
"8283","3"
"8284","5"
"8285","5"
"8286","3"
"8287","6"
"8288","1"
"8289","6"
"8290","6"
"8291","1"
"8292","4"
"8293","4"
"8294","4"
"8295","2"
"8296","1"
"8297","2"
"8298","6"
"8299","9"
"8300","2"
"8301","4"
"8302","3"
"8303","5"
"8304","4"
"8305","5"
"8306","6"
"8307","1"
"8308","8"
"8309","2"
"8310","8"
"8311","1"
"8312","5"
"8313","4"
"8314","5"
"8315","4"
"8316","5"
"8317","2"
"8318","5"
"8319","6"
"8320","5"
"8321","6"
"8322","5"
"8323","2"
"8324","2"
"8325","6"
"8326","6"
"8327","4"
"8328","4"
"8329","6"
"8330","6"
"8331","9"
"8332","5"
"8333","4"
"8334","1"
"8335","2"
"8336","4"
"8337","3"
"8338","4"
"8339","5"
"8340","4"
"8341","2"
"8342","5"
"8343","2"
"8344","2"
"8345","8"
"8346","5"
"8347","5"
"8348","5"
"8349","1"
"8350","1"
"8351","9"
"8352","5"
"8353","5"
"8354","6"
"8355","9"
"8356","2"
"8357","8"
"8358","5"
"8359","8"
"8360","3"
"8361","5"
"8362","6"
"8363","9"
"8364","2"
"8365","5"
"8366","1"
"8367","3"
"8368","2"
"8369","5"
"8370","2"
"8371","4"
"8372","9"
"8373","4"
"8374","5"
"8375","4"
"8376","1"
"8377","6"
"8378","8"
"8379","6"
"8380","5"
"8381","9"
"8382","5"
"8383","4"
"8384","2"
"8385","5"
"8386","6"
"8387","6"
"8388","4"
"8389","2"
"8390","5"
"8391","5"
"8392","9"
"8393","2"
"8394","6"
"8395","5"
"8396","5"
"8397","2"
"8398","8"
"8399","6"
"8400","5"
"8401","5"
"8402","6"
"8403","9"
"8404","5"
"8405","3"
"8406","8"
"8407","5"
"8408","8"
"8409","9"
"8410","3"
"8411","5"
"8412","5"
"8413","4"
"8414","6"
"8415","6"
"8416","5"
"8417","2"
"8418","4"
"8419","4"
"8420","5"
"8421","8"
"8422","1"
"8423","7"
"8424","2"
"8425","9"
"8426","6"
"8427","2"
"8428","5"
"8429","2"
"8430","6"
"8431","2"
"8432","5"
"8433","5"
"8434","3"
"8435","6"
"8436","3"
"8437","8"
"8438","6"
"8439","6"
"8440","4"
"8441","8"
"8442","2"
"8443","4"
"8444","3"
"8445","5"
"8446","5"
"8447","7"
"8448","6"
"8449","1"
"8450","9"
"8451","5"
"8452","4"
"8453","1"
"8454","1"
"8455","6"
"8456","5"
"8457","6"
"8458","8"
"8459","9"
"8460","6"
"8461","9"
"8462","1"
"8463","2"
"8464","2"
"8465","4"
"8466","6"
"8467","9"
"8468","5"
"8469","4"
"8470","2"
"8471","7"
"8472","5"
"8473","9"
"8474","3"
"8475","4"
"8476","5"
"8477","5"
"8478","1"
"8479","8"
"8480","1"
"8481","2"
"8482","8"
"8483","8"
"8484","4"
"8485","8"
"8486","4"
"8487","4"
"8488","9"
"8489","6"
"8490","6"
"8491","8"
"8492","9"
"8493","1"
"8494","6"
"8495","8"
"8496","1"
"8497","4"
"8498","1"
"8499","1"
"8500","9"
"8501","9"
"8502","8"
"8503","6"
"8504","2"
"8505","6"
"8506","8"
"8507","1"
"8508","1"
"8509","9"
"8510","5"
"8511","4"
"8512","9"
"8513","6"
"8514","5"
"8515","5"
"8516","8"
"8517","5"
"8518","8"
"8519","6"
"8520","2"
"8521","8"
"8522","1"
"8523","5"
"8524","6"
"8525","9"
"8526","8"
"8527","5"
"8528","6"
"8529","6"
"8530","3"
"8531","3"
"8532","6"
"8533","6"
"8534","3"
"8535","1"
"8536","1"
"8537","4"
"8538","6"
"8539","1"
"8540","6"
"8541","8"
"8542","5"
"8543","4"
"8544","5"
"8545","4"
"8546","9"
"8547","6"
"8548","6"
"8549","3"
"8550","8"
"8551","5"
"8552","3"
"8553","1"
"8554","6"
"8555","1"
"8556","1"
"8557","6"
"8558","2"
"8559","4"
"8560","1"
"8561","4"
"8562","1"
"8563","1"
"8564","6"
"8565","5"
"8566","6"
"8567","3"
"8568","6"
"8569","6"
"8570","2"
"8571","4"
"8572","3"
"8573","5"
"8574","2"
"8575","5"
"8576","4"
"8577","6"
"8578","8"
"8579","5"
"8580","1"
"8581","4"
"8582","6"
"8583","1"
"8584","5"
"8585","3"
"8586","6"
"8587","4"
"8588","3"
"8589","9"
"8590","6"
"8591","9"
"8592","5"
"8593","1"
"8594","2"
"8595","8"
"8596","2"
"8597","6"
"8598","4"
"8599","2"
"8600","5"
"8601","9"
"8602","6"
"8603","3"
"8604","1"
"8605","5"
"8606","1"
"8607","6"
"8608","4"
"8609","4"
"8610","4"
"8611","9"
"8612","4"
"8613","2"
"8614","1"
"8615","6"
"8616","1"
"8617","6"
"8618","1"
"8619","6"
"8620","1"
"8621","9"
"8622","1"
"8623","5"
"8624","7"
"8625","6"
"8626","6"
"8627","4"
"8628","5"
"8629","5"
"8630","1"
"8631","2"
"8632","6"
"8633","5"
"8634","5"
"8635","6"
"8636","9"
"8637","4"
"8638","1"
"8639","3"
"8640","1"
"8641","3"
"8642","5"
"8643","7"
"8644","4"
"8645","5"
"8646","1"
"8647","6"
"8648","4"
"8649","9"
"8650","6"
"8651","6"
"8652","5"
"8653","2"
"8654","5"
"8655","7"
"8656","9"
"8657","9"
"8658","5"
"8659","5"
"8660","3"
"8661","3"
"8662","4"
"8663","1"
"8664","9"
"8665","2"
"8666","1"
"8667","5"
"8668","8"
"8669","2"
"8670","4"
"8671","2"
"8672","1"
"8673","6"
"8674","1"
"8675","3"
"8676","7"
"8677","8"
"8678","8"
"8679","1"
"8680","5"
"8681","4"
"8682","4"
"8683","4"
"8684","6"
"8685","3"
"8686","5"
"8687","5"
"8688","3"
"8689","1"
"8690","5"
"8691","3"
"8692","4"
"8693","2"
"8694","9"
"8695","4"
"8696","9"
"8697","6"
"8698","7"
"8699","6"
"8700","4"
"8701","5"
"8702","9"
"8703","2"
"8704","5"
"8705","6"
"8706","4"
"8707","5"
"8708","3"
"8709","6"
"8710","9"
"8711","9"
"8712","6"
"8713","6"
"8714","2"
"8715","6"
"8716","9"
"8717","4"
"8718","5"
"8719","5"
"8720","6"
"8721","4"
"8722","6"
"8723","2"
"8724","6"
"8725","8"
"8726","9"
"8727","8"
"8728","7"
"8729","5"
"8730","4"
"8731","1"
"8732","7"
"8733","3"
"8734","5"
"8735","4"
"8736","6"
"8737","3"
"8738","6"
"8739","4"
"8740","3"
"8741","4"
"8742","6"
"8743","6"
"8744","4"
"8745","2"
"8746","8"
"8747","5"
"8748","3"
"8749","6"
"8750","9"
"8751","6"
"8752","1"
"8753","5"
"8754","4"
"8755","6"
"8756","6"
"8757","4"
"8758","1"
"8759","9"
"8760","5"
"8761","2"
"8762","5"
"8763","1"
"8764","5"
"8765","6"
"8766","4"
"8767","1"
"8768","5"
"8769","1"
"8770","8"
"8771","4"
"8772","6"
"8773","9"
"8774","6"
"8775","2"
"8776","3"
"8777","3"
"8778","9"
"8779","4"
"8780","5"
"8781","5"
"8782","5"
"8783","1"
"8784","6"
"8785","6"
"8786","5"
"8787","6"
"8788","2"
"8789","5"
"8790","4"
"8791","4"
"8792","4"
"8793","5"
"8794","9"
"8795","4"
"8796","1"
"8797","3"
"8798","6"
"8799","3"
"8800","1"
"8801","3"
"8802","2"
"8803","5"
"8804","2"
"8805","7"
"8806","5"
"8807","5"
"8808","1"
"8809","4"
"8810","5"
"8811","8"
"8812","9"
"8813","9"
"8814","6"
"8815","8"
"8816","4"
"8817","6"
"8818","9"
"8819","3"
"8820","8"
"8821","3"
"8822","6"
"8823","9"
"8824","5"
"8825","3"
"8826","4"
"8827","5"
"8828","4"
"8829","7"
"8830","2"
"8831","4"
"8832","5"
"8833","9"
"8834","8"
"8835","6"
"8836","6"
"8837","2"
"8838","3"
"8839","6"
"8840","9"
"8841","3"
"8842","7"
"8843","5"
"8844","6"
"8845","3"
"8846","9"
"8847","4"
"8848","5"
"8849","9"
"8850","2"
"8851","8"
"8852","2"
"8853","8"
"8854","3"
"8855","4"
"8856","1"
"8857","4"
"8858","5"
"8859","3"
"8860","7"
"8861","4"
"8862","3"
"8863","7"
"8864","8"
"8865","8"
"8866","4"
"8867","5"
"8868","4"
"8869","1"
"8870","6"
"8871","8"
"8872","2"
"8873","4"
"8874","9"
"8875","2"
"8876","1"
"8877","1"
"8878","4"
"8879","6"
"8880","1"
"8881","4"
"8882","1"
"8883","6"
"8884","5"
"8885","4"
"8886","2"
"8887","2"
"8888","7"
"8889","9"
"8890","6"
"8891","1"
"8892","5"
"8893","4"
"8894","4"
"8895","2"
"8896","4"
"8897","4"
"8898","5"
"8899","5"
"8900","2"
"8901","5"
"8902","2"
"8903","7"
"8904","9"
"8905","4"
"8906","9"
"8907","5"
"8908","2"
"8909","2"
"8910","3"
"8911","4"
"8912","4"
"8913","2"
"8914","6"
"8915","8"
"8916","6"
"8917","4"
"8918","5"
"8919","6"
"8920","3"
"8921","4"
"8922","1"
"8923","5"
"8924","4"
"8925","6"
"8926","6"
"8927","5"
"8928","5"
"8929","2"
"8930","8"
"8931","1"
"8932","5"
"8933","3"
"8934","5"
"8935","4"
"8936","4"
"8937","4"
"8938","3"
"8939","1"
"8940","3"
"8941","3"
"8942","4"
"8943","8"
"8944","2"
"8945","6"
"8946","1"
"8947","2"
"8948","2"
"8949","3"
"8950","6"
"8951","3"
"8952","9"
"8953","6"
"8954","5"
"8955","5"
"8956","3"
"8957","6"
"8958","4"
"8959","5"
"8960","8"
"8961","2"
"8962","3"
"8963","8"
"8964","8"
"8965","2"
"8966","5"
"8967","4"
"8968","6"
"8969","3"
"8970","3"
"8971","4"
"8972","9"
"8973","4"
"8974","2"
"8975","3"
"8976","4"
"8977","5"
"8978","4"
"8979","4"
"8980","5"
"8981","2"
"8982","5"
"8983","3"
"8984","1"
"8985","4"
"8986","5"
"8987","5"
"8988","7"
"8989","4"
"8990","1"
"8991","2"
"8992","2"
"8993","6"
"8994","2"
"8995","1"
"8996","6"
"8997","6"
"8998","8"
"8999","3"
"9000","3"
"9001","6"
"9002","5"
"9003","4"
"9004","6"
"9005","4"
"9006","5"
"9007","8"
"9008","4"
"9009","1"
"9010","6"
"9011","9"
"9012","4"
"9013","4"
"9014","3"
"9015","1"
"9016","5"
"9017","3"
"9018","1"
"9019","4"
"9020","1"
"9021","2"
"9022","2"
"9023","5"
"9024","4"
"9025","7"
"9026","1"
"9027","6"
"9028","3"
"9029","3"
"9030","7"
"9031","6"
"9032","1"
"9033","9"
"9034","2"
"9035","6"
"9036","5"
"9037","4"
"9038","1"
"9039","8"
"9040","6"
"9041","3"
"9042","5"
"9043","3"
"9044","7"
"9045","4"
"9046","3"
"9047","4"
"9048","1"
"9049","3"
"9050","4"
"9051","5"
"9052","5"
"9053","8"
"9054","4"
"9055","2"
"9056","4"
"9057","3"
"9058","2"
"9059","5"
"9060","8"
"9061","6"
"9062","1"
"9063","2"
"9064","6"
"9065","5"
"9066","5"
"9067","6"
"9068","6"
"9069","7"
"9070","1"
"9071","6"
"9072","4"
"9073","4"
"9074","8"
"9075","7"
"9076","5"
"9077","2"
"9078","9"
"9079","1"
"9080","4"
"9081","4"
"9082","4"
"9083","2"
"9084","9"
"9085","4"
"9086","1"
"9087","2"
"9088","4"
"9089","4"
"9090","5"
"9091","4"
"9092","8"
"9093","1"
"9094","5"
"9095","5"
"9096","4"
"9097","1"
"9098","6"
"9099","7"
"9100","7"
"9101","2"
"9102","5"
"9103","9"
"9104","8"
"9105","5"
"9106","6"
"9107","6"
"9108","5"
"9109","5"
"9110","5"
"9111","4"
"9112","5"
"9113","3"
"9114","2"
"9115","3"
"9116","4"
"9117","6"
"9118","4"
"9119","1"
"9120","1"
"9121","1"
"9122","6"
"9123","4"
"9124","6"
"9125","5"
"9126","3"
"9127","3"
"9128","2"
"9129","1"
"9130","6"
"9131","8"
"9132","3"
"9133","3"
"9134","4"
"9135","5"
"9136","1"
"9137","9"
"9138","2"
"9139","4"
"9140","2"
"9141","1"
"9142","5"
"9143","1"
"9144","2"
"9145","2"
"9146","5"
"9147","8"
"9148","3"
"9149","4"
"9150","6"
"9151","9"
"9152","8"
"9153","2"
"9154","8"
"9155","1"
"9156","4"
"9157","8"
"9158","2"
"9159","5"
"9160","9"
"9161","1"
"9162","6"
"9163","3"
"9164","8"
"9165","3"
"9166","8"
"9167","8"
"9168","5"
"9169","3"
"9170","6"
"9171","3"
"9172","4"
"9173","1"
"9174","6"
"9175","4"
"9176","2"
"9177","5"
"9178","4"
"9179","7"
"9180","6"
"9181","6"
"9182","9"
"9183","2"
"9184","5"
"9185","1"
"9186","6"
"9187","6"
"9188","8"
"9189","4"
"9190","6"
"9191","5"
"9192","3"
"9193","8"
"9194","3"
"9195","7"
"9196","2"
"9197","5"
"9198","5"
"9199","9"
"9200","2"
"9201","5"
"9202","8"
"9203","5"
"9204","4"
"9205","1"
"9206","3"
"9207","5"
"9208","9"
"9209","4"
"9210","6"
"9211","4"
"9212","4"
"9213","9"
"9214","2"
"9215","4"
"9216","4"
"9217","9"
"9218","6"
"9219","5"
"9220","6"
"9221","4"
"9222","5"
"9223","5"
"9224","1"
"9225","1"
"9226","4"
"9227","1"
"9228","7"
"9229","6"
"9230","5"
"9231","6"
"9232","2"
"9233","4"
"9234","2"
"9235","1"
"9236","1"
"9237","5"
"9238","4"
"9239","3"
"9240","2"
"9241","1"
"9242","5"
"9243","1"
"9244","6"
"9245","9"
"9246","6"
"9247","8"
"9248","4"
"9249","4"
"9250","4"
"9251","3"
"9252","6"
"9253","4"
"9254","4"
"9255","5"
"9256","5"
"9257","8"
"9258","4"
"9259","8"
"9260","6"
"9261","7"
"9262","1"
"9263","7"
"9264","6"
"9265","5"
"9266","9"
"9267","9"
"9268","2"
"9269","5"
"9270","3"
"9271","6"
"9272","6"
"9273","4"
"9274","5"
"9275","4"
"9276","6"
"9277","8"
"9278","3"
"9279","5"
"9280","1"
"9281","8"
"9282","1"
"9283","3"
"9284","4"
"9285","6"
"9286","9"
"9287","8"
"9288","1"
"9289","3"
"9290","5"
"9291","9"
"9292","6"
"9293","4"
"9294","5"
"9295","1"
"9296","3"
"9297","7"
"9298","1"
"9299","3"
"9300","9"
"9301","4"
"9302","5"
"9303","5"
"9304","2"
"9305","5"
"9306","5"
"9307","6"
"9308","9"
"9309","1"
"9310","8"
"9311","3"
"9312","5"
"9313","1"
"9314","3"
"9315","5"
"9316","5"
"9317","2"
"9318","1"
"9319","4"
"9320","6"
"9321","5"
"9322","1"
"9323","9"
"9324","2"
"9325","4"
"9326","5"
"9327","7"
"9328","5"
"9329","4"
"9330","4"
"9331","2"
"9332","8"
"9333","1"
"9334","9"
"9335","5"
"9336","2"
"9337","5"
"9338","3"
"9339","8"
"9340","8"
"9341","4"
"9342","8"
"9343","1"
"9344","6"
"9345","5"
"9346","1"
"9347","4"
"9348","7"
"9349","5"
"9350","6"
"9351","3"
"9352","8"
"9353","3"
"9354","3"
"9355","2"
"9356","4"
"9357","1"
"9358","6"
"9359","2"
"9360","5"
"9361","6"
"9362","3"
"9363","1"
"9364","4"
"9365","4"
"9366","8"
"9367","2"
"9368","6"
"9369","3"
"9370","4"
"9371","3"
"9372","6"
"9373","1"
"9374","9"
"9375","5"
"9376","5"
"9377","2"
"9378","9"
"9379","6"
"9380","8"
"9381","6"
"9382","5"
"9383","5"
"9384","5"
"9385","5"
"9386","6"
"9387","5"
"9388","6"
"9389","6"
"9390","6"
"9391","3"
"9392","5"
"9393","7"
"9394","8"
"9395","9"
"9396","4"
"9397","2"
"9398","1"
"9399","6"
"9400","4"
"9401","9"
"9402","7"
"9403","4"
"9404","1"
"9405","3"
"9406","5"
"9407","8"
"9408","4"
"9409","5"
"9410","3"
"9411","4"
"9412","6"
"9413","5"
"9414","5"
"9415","6"
"9416","5"
"9417","4"
"9418","6"
"9419","4"
"9420","4"
"9421","5"
"9422","6"
"9423","5"
"9424","4"
"9425","2"
"9426","2"
"9427","2"
"9428","4"
"9429","2"
"9430","4"
"9431","8"
"9432","2"
"9433","6"
"9434","8"
"9435","3"
"9436","5"
"9437","4"
"9438","8"
"9439","5"
"9440","2"
"9441","5"
"9442","2"
"9443","7"
"9444","2"
"9445","1"
"9446","4"
"9447","4"
"9448","8"
"9449","1"
"9450","4"
"9451","7"
"9452","7"
"9453","3"
"9454","6"
"9455","6"
"9456","6"
"9457","4"
"9458","6"
"9459","5"
"9460","2"
"9461","6"
"9462","8"
"9463","9"
"9464","4"
"9465","6"
"9466","9"
"9467","5"
"9468","2"
"9469","3"
"9470","8"
"9471","1"
"9472","6"
"9473","2"
"9474","6"
"9475","3"
"9476","6"
"9477","3"
"9478","2"
"9479","2"
"9480","2"
"9481","8"
"9482","9"
"9483","9"
"9484","5"
"9485","2"
"9486","1"
"9487","5"
"9488","3"
"9489","5"
"9490","4"
"9491","6"
"9492","1"
"9493","5"
"9494","1"
"9495","5"
"9496","6"
"9497","5"
"9498","8"
"9499","6"
"9500","5"
"9501","4"
"9502","5"
"9503","9"
"9504","1"
"9505","5"
"9506","5"
"9507","3"
"9508","4"
"9509","8"
"9510","7"
"9511","4"
"9512","5"
"9513","5"
"9514","6"
"9515","2"
"9516","6"
"9517","1"
"9518","8"
"9519","6"
"9520","5"
"9521","4"
"9522","3"
"9523","1"
"9524","6"
"9525","5"
"9526","6"
"9527","4"
"9528","5"
"9529","7"
"9530","6"
"9531","7"
"9532","6"
"9533","5"
"9534","1"
"9535","2"
"9536","8"
"9537","7"
"9538","4"
"9539","6"
"9540","7"
"9541","6"
"9542","5"
"9543","6"
"9544","6"
"9545","5"
"9546","3"
"9547","5"
"9548","6"
"9549","5"
"9550","9"
"9551","5"
"9552","4"
"9553","6"
"9554","5"
"9555","5"
"9556","6"
"9557","2"
"9558","6"
"9559","6"
"9560","1"
"9561","5"
"9562","1"
"9563","2"
"9564","5"
"9565","8"
"9566","2"
"9567","6"
"9568","4"
"9569","5"
"9570","3"
"9571","5"
"9572","6"
"9573","9"
"9574","1"
"9575","4"
"9576","6"
"9577","5"
"9578","6"
"9579","1"
"9580","6"
"9581","4"
"9582","4"
"9583","4"
"9584","5"
"9585","4"
"9586","9"
"9587","6"
"9588","5"
"9589","5"
"9590","1"
"9591","4"
"9592","3"
"9593","4"
"9594","1"
"9595","6"
"9596","3"
"9597","3"
"9598","8"
"9599","1"
"9600","9"
"9601","4"
"9602","5"
"9603","8"
"9604","1"
"9605","5"
"9606","5"
"9607","2"
"9608","5"
"9609","1"
"9610","2"
"9611","6"
"9612","4"
"9613","5"
"9614","1"
"9615","8"
"9616","8"
"9617","9"
"9618","6"
"9619","2"
"9620","4"
"9621","5"
"9622","3"
"9623","5"
"9624","6"
"9625","6"
"9626","3"
"9627","7"
"9628","5"
"9629","9"
"9630","6"
"9631","3"
"9632","5"
"9633","8"
"9634","4"
"9635","2"
"9636","7"
"9637","5"
"9638","1"
"9639","2"
"9640","5"
"9641","1"
"9642","4"
"9643","5"
"9644","1"
"9645","2"
"9646","5"
"9647","5"
"9648","8"
"9649","4"
"9650","4"
"9651","4"
"9652","5"
"9653","4"
"9654","2"
"9655","2"
"9656","3"
"9657","5"
"9658","4"
"9659","8"
"9660","6"
"9661","4"
"9662","5"
"9663","3"
"9664","6"
"9665","3"
"9666","4"
"9667","2"
"9668","9"
"9669","9"
"9670","9"
"9671","5"
"9672","1"
"9673","4"
"9674","9"
"9675","5"
"9676","9"
"9677","9"
"9678","1"
"9679","5"
"9680","3"
"9681","2"
"9682","1"
"9683","8"
"9684","5"
"9685","2"
"9686","6"
"9687","3"
"9688","8"
"9689","5"
"9690","4"
"9691","7"
"9692","2"
"9693","7"
"9694","4"
"9695","9"
"9696","7"
"9697","1"
"9698","1"
"9699","1"
"9700","4"
"9701","4"
"9702","1"
"9703","1"
"9704","1"
"9705","9"
"9706","6"
"9707","2"
"9708","4"
"9709","5"
"9710","5"
"9711","5"
"9712","2"
"9713","2"
"9714","1"
"9715","8"
"9716","6"
"9717","5"
"9718","8"
"9719","2"
"9720","5"
"9721","5"
"9722","6"
"9723","3"
"9724","1"
"9725","6"
"9726","6"
"9727","1"
"9728","4"
"9729","1"
"9730","8"
"9731","8"
"9732","4"
"9733","6"
"9734","7"
"9735","6"
"9736","6"
"9737","1"
"9738","6"
"9739","2"
"9740","6"
"9741","3"
"9742","1"
"9743","3"
"9744","3"
"9745","4"
"9746","3"
"9747","1"
"9748","1"
"9749","9"
"9750","3"
"9751","7"
"9752","3"
"9753","9"
"9754","4"
"9755","3"
"9756","3"
"9757","2"
"9758","3"
"9759","6"
"9760","3"
"9761","7"
"9762","3"
"9763","8"
"9764","4"
"9765","1"
"9766","6"
"9767","1"
"9768","4"
"9769","6"
"9770","3"
"9771","2"
"9772","3"
"9773","3"
"9774","3"
"9775","4"
"9776","4"
"9777","1"
"9778","2"
"9779","1"
"9780","5"
"9781","2"
"9782","9"
"9783","8"
"9784","6"
"9785","1"
"9786","1"
"9787","2"
"9788","5"
"9789","8"
"9790","2"
"9791","5"
"9792","1"
"9793","4"
"9794","4"
"9795","6"
"9796","2"
"9797","8"
"9798","6"
"9799","5"
"9800","8"
"9801","6"
"9802","2"
"9803","4"
"9804","8"
"9805","6"
"9806","7"
"9807","6"
"9808","4"
"9809","6"
"9810","6"
"9811","6"
"9812","2"
"9813","5"
"9814","8"
"9815","5"
"9816","4"
"9817","3"
"9818","1"
"9819","6"
"9820","5"
"9821","4"
"9822","5"
"9823","3"
"9824","8"
"9825","5"
"9826","5"
"9827","9"
"9828","8"
"9829","5"
"9830","1"
"9831","8"
"9832","6"
"9833","7"
"9834","8"
"9835","1"
"9836","4"
"9837","5"
"9838","3"
"9839","4"
"9840","4"
"9841","5"
"9842","9"
"9843","7"
"9844","5"
"9845","3"
"9846","5"
"9847","2"
"9848","9"
"9849","6"
"9850","5"
"9851","1"
"9852","4"
"9853","6"
"9854","5"
"9855","5"
"9856","6"
"9857","6"
"9858","6"
"9859","3"
"9860","5"
"9861","3"
"9862","5"
"9863","1"
"9864","4"
"9865","8"
"9866","5"
"9867","1"
"9868","8"
"9869","8"
"9870","4"
"9871","7"
"9872","4"
"9873","5"
"9874","2"
"9875","6"
"9876","3"
"9877","2"
"9878","9"
"9879","6"
"9880","3"
"9881","9"
"9882","5"
"9883","7"
"9884","9"
"9885","8"
"9886","2"
"9887","4"
"9888","6"
"9889","6"
"9890","5"
"9891","8"
"9892","9"
"9893","6"
"9894","3"
"9895","5"
"9896","6"
"9897","8"
"9898","6"
"9899","7"
"9900","9"
"9901","9"
"9902","3"
"9903","5"
"9904","4"
"9905","6"
"9906","4"
"9907","1"
"9908","1"
"9909","5"
"9910","2"
"9911","4"
"9912","6"
"9913","2"
"9914","5"
"9915","5"
"9916","5"
"9917","5"
"9918","3"
"9919","6"
"9920","5"
"9921","3"
"9922","5"
"9923","5"
"9924","7"
"9925","4"
"9926","2"
"9927","5"
"9928","1"
"9929","1"
"9930","2"
"9931","8"
"9932","9"
"9933","8"
"9934","2"
"9935","7"
"9936","4"
"9937","1"
"9938","4"
"9939","5"
"9940","8"
"9941","8"
"9942","6"
"9943","4"
"9944","3"
"9945","6"
"9946","9"
"9947","4"
"9948","8"
"9949","3"
"9950","6"
"9951","4"
"9952","5"
"9953","1"
"9954","7"
"9955","8"
"9956","4"
"9957","6"
"9958","2"
"9959","5"
"9960","9"
"9961","8"
"9962","8"
"9963","7"
"9964","4"
"9965","9"
"9966","4"
"9967","1"
"9968","7"
"9969","5"
"9970","2"
"9971","2"
"9972","6"
"9973","4"
"9974","8"
"9975","5"
"9976","6"
"9977","4"
"9978","4"
"9979","4"
"9980","1"
"9981","5"
"9982","2"
"9983","3"
"9984","1"
"9985","4"
"9986","4"
"9987","1"
"9988","8"
"9989","9"
"9990","4"
"9991","9"
"9992","5"
"9993","4"
"9994","5"
"9995","5"
"9996","5"
"9997","6"
"9998","7"
"9999","4"
"10000","5"
